timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-26T22:59:08,train_val,9bac11ce-9dca-40d4-b512-43f113c387bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,54.56310572000075,5.517064224223704e-05,1.011134566374465e-06,12.04448500272,1.667408721062518,20.0,0.000208638033796,6.038254830599554e-05,0.0002919531259777,0.0005609737080798,Brazil,BRA,são paulo,,,Linux-6.14.0-28-generic-x86_64-with-glibc2.39,3.12.3,3.0.4,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,-47.8747,-21.9065,23.180316925048828,machine,N,1.0
2025-08-26T22:59:16,test,bb49a95d-ecfa-4f03-866e-409e0d5adb3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.8581019080011174,2.8338630454690222e-06,7.345226002434048e-07,5.6785490544,4.547568554980655,20.0,5.294822843474404e-06,4.872503898009639e-06,1.86473217055512e-05,2.8814648447035243e-05,Brazil,BRA,são paulo,,,Linux-6.14.0-28-generic-x86_64-with-glibc2.39,3.12.3,3.0.4,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,-47.8747,-21.9065,23.180316925048828,machine,N,1.0
