timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-27T02:34:40,train_val,9a023989-1590-413f-a7a6-e7a4a4301408,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,638.2462120389973,0.0004782711399769,7.493521010473944e-07,5.0108968752,1.815157494691641,20.0,0.000833115942762,0.0006039713165099,0.0034259617094611,0.0048630489687331,Brazil,BRA,são paulo,,,Linux-6.14.0-28-generic-x86_64-with-glibc2.39,3.12.3,3.0.4,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,-47.8747,-21.9065,23.180316925048828,machine,N,1.0
2025-08-27T02:35:55,test,3cc4b364-f7c8-486a-b6dc-b3d61af2f8c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0133393730066018,1.2514964474746056e-06,1.2350220279721158e-06,5.1508099632,32.532693197363045,20.0,7.324814313253943e-07,9.149451763987293e-06,2.8432513277544384e-06,1.2725184523067125e-05,Brazil,BRA,são paulo,,,Linux-6.14.0-28-generic-x86_64-with-glibc2.39,3.12.3,3.0.4,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,-47.8747,-21.9065,23.180316925048828,machine,N,1.0
