timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-26T22:47:43,train_val,cfd5f32b-acce-484f-8ab9-d6f8d7e81c58,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1378.654290822,0.0010305701500841,7.475189080720723e-07,4.835744124342858,1.58497884263793,20.0,0.0017921647958802,0.001283772415906,0.0074028742544777,0.010478811466264,Brazil,BRA,são paulo,,,Linux-6.14.0-28-generic-x86_64-with-glibc2.39,3.12.3,3.0.4,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,-47.8747,-21.9065,23.180316925048828,machine,N,1.0
2025-08-26T22:48:13,test,5383cdf5-e55b-475a-84fe-e12436d4765d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.050739270001941,9.49837562462322e-07,9.039707466730234e-07,4.8000432,20.145313787506247,20.0,7.323984381935863e-07,5.874726921997753e-06,3.0507991777994902e-06,9.657924537990829e-06,Brazil,BRA,são paulo,,,Linux-6.14.0-28-generic-x86_64-with-glibc2.39,3.12.3,3.0.4,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,-47.8747,-21.9065,23.180316925048828,machine,N,1.0
